2026-02-04T18:41:43.536969Z	  497 Query	select patient0_.patient_id as col_0_0_ from patient patient0_ where patient0_.voided=0
2026-02-04T18:41:47.077356Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.077457Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.077613Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.077705Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.077777Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.077868Z	  496 Query	commit
2026-02-04T18:41:47.078034Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.078106Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.078836Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.078913Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.079007Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.079091Z	  496 Query	commit
2026-02-04T18:41:47.079253Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.079324Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.079486Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.079558Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.079626Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.080718Z	  496 Query	commit
2026-02-04T18:41:47.080937Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.081080Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.081257Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.081385Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.081485Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.081589Z	  503 Query	commit
2026-02-04T18:41:47.081755Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.081836Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.082090Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.082167Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.082241Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.082328Z	  503 Query	commit
2026-02-04T18:41:47.082481Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.082563Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.082724Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.082822Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.082901Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.084012Z	  503 Query	commit
2026-02-04T18:41:47.084201Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.084303Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.084410Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.084487Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.084559Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.084647Z	  503 Query	commit
2026-02-04T18:41:47.084795Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.084869Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.085097Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.085175Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.085247Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.085332Z	  503 Query	commit
2026-02-04T18:41:47.085483Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.085557Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.085723Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.085801Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.085872Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.087084Z	  503 Query	commit
2026-02-04T18:41:47.087331Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.087471Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.087663Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.087782Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.087909Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.088020Z	  496 Query	commit
2026-02-04T18:41:47.088197Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.088317Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.097931Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.098148Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.098257Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.098416Z	  496 Query	commit
2026-02-04T18:41:47.098695Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.098806Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.099055Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.099149Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.099217Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.100376Z	  496 Query	commit
2026-02-04T18:41:47.100606Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.100709Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.100847Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.100936Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.101039Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.101166Z	  496 Query	commit
2026-02-04T18:41:47.101351Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.101431Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.102098Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.102186Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.102319Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.102414Z	  496 Query	commit
2026-02-04T18:41:47.102565Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.102635Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.102785Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.102854Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.102918Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.103896Z	  496 Query	commit
2026-02-04T18:41:47.104048Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.104117Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.104232Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.104330Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.104411Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.104490Z	  503 Query	commit
2026-02-04T18:41:47.104640Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.104707Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.104929Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.104997Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.105059Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.105130Z	  503 Query	commit
2026-02-04T18:41:47.105261Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.105325Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.105464Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.105530Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.105591Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.106556Z	  503 Query	commit
2026-02-04T18:41:47.106695Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.106761Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.106856Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.106929Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.107050Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.107156Z	  503 Query	commit
2026-02-04T18:41:47.107293Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.107362Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.107647Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.107718Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.107797Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.107893Z	  503 Query	commit
2026-02-04T18:41:47.108039Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.108108Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.108254Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.108341Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.108406Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.109343Z	  503 Query	commit
2026-02-04T18:41:47.109511Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.109614Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.109745Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.109849Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.109933Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.110035Z	  503 Query	commit
2026-02-04T18:41:47.110190Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.110274Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.121711Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.122031Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.122151Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.122292Z	  503 Query	commit
2026-02-04T18:41:47.122639Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.122718Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.122963Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.123033Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.123100Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.124614Z	  503 Query	commit
2026-02-04T18:41:47.124868Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.124969Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.125166Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.125284Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.125356Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.125478Z	  496 Query	commit
2026-02-04T18:41:47.125625Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.125692Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.134602Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.134868Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.135014Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.135211Z	  496 Query	commit
2026-02-04T18:41:47.135461Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.135579Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.135845Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.135914Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.135974Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.136853Z	  496 Query	commit
2026-02-04T18:41:47.137006Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.137066Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.137151Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.137209Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.137263Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.137331Z	  496 Query	commit
2026-02-04T18:41:47.137444Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.137500Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.138003Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.138064Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.138119Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.138186Z	  496 Query	commit
2026-02-04T18:41:47.138305Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.138361Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.138516Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.138590Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.138682Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.140305Z	  496 Query	commit
2026-02-04T18:41:47.140733Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.140898Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.141087Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.141195Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.141285Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.141411Z	  496 Query	commit
2026-02-04T18:41:47.141583Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.141675Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.142340Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.142414Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.142471Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.142538Z	  496 Query	commit
2026-02-04T18:41:47.142666Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.142721Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.142875Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.142959Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.143026Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.143975Z	  496 Query	commit
2026-02-04T18:41:47.144178Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.144288Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.144437Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.144568Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.144732Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.144916Z	  496 Query	commit
2026-02-04T18:41:47.145123Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.145241Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.145939Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.146059Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.146154Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.146254Z	  496 Query	commit
2026-02-04T18:41:47.146415Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.146505Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.154989Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.155127Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.155194Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.156189Z	  496 Query	select a.patient_id
from (select e.patient_id, hts_date, delivery_date
      from kenyaemr_etl.etl_mch_enrollment e
               left join (SELECT v.patient_id, v.delivery_date
                          FROM kenyaemr_etl.etl_mch_postnatal_visit v
                          WHERE DATE(v.visit_date) BETWEEN DATE('2025-01-01 00:00:00') AND DATE('2025-01-31 00:00:00')
                            and final_test_result = 'Positive'
                            and TIMESTAMPDIFF(WEEK, v.delivery_date, DATE(v.visit_date)) > 6
                            and TIMESTAMPDIFF(MONTH, v.delivery_date, DATE(v.visit_date)) <= 6
                          GROUP BY v.patient_id) v
                         on e.patient_id = v.patient_id
               left join (select t.patient_id, max(t.visit_date) as hts_date
                          from kenyaemr_etl.etl_hts_test t
                          where t.hts_entry_point = 1623
                            and DATE(t.visit_date) BETWEEN DATE('2025-01-01 00:00:00') AND DATE('2025-01-31 00:00:00')
                          group by patient_id) t
                         on v.patient_id = t.patient_id
      where ((v.patient_id is not null) or
             (t.patient_id is not null and TIMESTAMPDIFF(WEEK, DATE(delivery_date), DATE(hts_date)) > 6) and
             TIMESTAMPDIFF(MONTH, v.delivery_date, DATE(hts_date)) <= 6)
      group by e.patient_id) a
2026-02-04T18:41:47.156927Z	  496 Query	commit
2026-02-04T18:41:47.157419Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.157584Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.157957Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.158053Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.158137Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.158249Z	  496 Query	commit
2026-02-04T18:41:47.158449Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.158515Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.158708Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.158770Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.158827Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.159751Z	  496 Query	commit
2026-02-04T18:41:47.159949Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.160048Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.160173Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.160294Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.160397Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.160489Z	  496 Query	commit
2026-02-04T18:41:47.160632Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.160690Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.161249Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.161311Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.161367Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.161435Z	  496 Query	commit
2026-02-04T18:41:47.161567Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.161623Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.161751Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.161808Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.161862Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.162704Z	  496 Query	commit
2026-02-04T18:41:47.162840Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.162898Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.162976Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.163084Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.163178Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.163291Z	  496 Query	commit
2026-02-04T18:41:47.163479Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.163575Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.163902Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.164045Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.164151Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.164285Z	  496 Query	commit
2026-02-04T18:41:47.164492Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.164601Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.164903Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.165031Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.165130Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.166400Z	  496 Query	commit
2026-02-04T18:41:47.166595Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.166688Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.166872Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.166977Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.167056Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.167148Z	  503 Query	commit
2026-02-04T18:41:47.167312Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.167386Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.168113Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.168197Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.168269Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.168389Z	  503 Query	commit
2026-02-04T18:41:47.168569Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.168643Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.168796Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.168870Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.168939Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.169952Z	  503 Query	commit
2026-02-04T18:41:47.170111Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.170186Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.170282Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.170364Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.170435Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.170521Z	  503 Query	commit
2026-02-04T18:41:47.170697Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.170769Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.171040Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.171156Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.171228Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.171351Z	  503 Query	commit
2026-02-04T18:41:47.171552Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.171641Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.171838Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.171919Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.171995Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.173038Z	  503 Query	commit
2026-02-04T18:41:47.173198Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.173275Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.173401Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.173494Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.173569Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.173658Z	  496 Query	commit
2026-02-04T18:41:47.173803Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.173877Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.174537Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.174617Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.174688Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.174771Z	  496 Query	commit
2026-02-04T18:41:47.174916Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.175020Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.175237Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.175332Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.175421Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.177070Z	  496 Query	commit
2026-02-04T18:41:47.177835Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.178195Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.178613Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.178808Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.179007Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.179210Z	  496 Query	commit
2026-02-04T18:41:47.179520Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.179649Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.180676Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.180809Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.180951Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.181100Z	  503 Query	commit
2026-02-04T18:41:47.181358Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.181482Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.181724Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.181864Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.181970Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.183455Z	  503 Query	commit
2026-02-04T18:41:47.184051Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.184169Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.184359Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.184482Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.184562Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.184703Z	  503 Query	commit
2026-02-04T18:41:47.185001Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.185090Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.185447Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.185522Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.185584Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.185665Z	  503 Query	commit
2026-02-04T18:41:47.186034Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.186240Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.186720Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.186836Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.186929Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.188531Z	  503 Query	commit
2026-02-04T18:41:47.188772Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.188905Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.189050Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.189140Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.189210Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.189292Z	  503 Query	commit
2026-02-04T18:41:47.189447Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.189514Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.189793Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.189870Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.189928Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.190000Z	  503 Query	commit
2026-02-04T18:41:47.190160Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.190218Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.190372Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.190435Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.190498Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.192179Z	  503 Query	commit
2026-02-04T18:41:47.192641Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.192753Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.192938Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.193023Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.193082Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.193180Z	  503 Query	commit
2026-02-04T18:41:47.193370Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.193429Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.202754Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.202941Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.203050Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.203227Z	  503 Query	commit
2026-02-04T18:41:47.203494Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.203609Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.203920Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.204029Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.204114Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.205306Z	  503 Query	commit
2026-02-04T18:41:47.205509Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.205588Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.205713Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.205788Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.205852Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.205934Z	  496 Query	commit
2026-02-04T18:41:47.206083Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.206150Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.206858Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.206931Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.206994Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.207071Z	  496 Query	commit
2026-02-04T18:41:47.207223Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.207288Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.207432Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.207498Z	  496 Query	set session transaction read only
2026-02-04T18:41:47.207559Z	  496 Query	SET autocommit=0
2026-02-04T18:41:47.208598Z	  496 Query	commit
2026-02-04T18:41:47.208805Z	  496 Query	set session transaction read write
2026-02-04T18:41:47.208913Z	  496 Query	SET autocommit=1
2026-02-04T18:41:47.209037Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.209125Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.209209Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.209312Z	  503 Query	commit
2026-02-04T18:41:47.209470Z	  503 Query	set session transaction read write
2026-02-04T18:41:47.209545Z	  503 Query	SET autocommit=1
2026-02-04T18:41:47.209795Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.209874Z	  503 Query	set session transaction read only
2026-02-04T18:41:47.209986Z	  503 Query	SET autocommit=0
2026-02-04T18:41:47.210119Z	  503 Query	commit
