
2026-02-07T20:56:52.304685Z	 2554 Query	select patient0_.patient_id as col_0_0_ from patient patient0_ where patient0_.voided=0
2026-02-07T20:56:55.527721Z	 2564 Query	select roles0_.user_id as user_id1_255_0_, roles0_.role as role2_255_0_, role1_.role as role1_219_1_, role1_.uuid as uuid2_219_1_, role1_.description as descript3_219_1_ from user_role roles0_ inner join role role1_ on roles0_.role=role1_.role where roles0_.user_id=15
2026-02-07T20:56:55.571255Z	 2564 Query	select childroles0_.parent_role as parent_r2_221_0_, childroles0_.child_role as child_ro1_221_0_, role1_.role as role1_219_1_, role1_.uuid as uuid2_219_1_, role1_.description as descript3_219_1_ from role_role childroles0_ inner join role role1_ on childroles0_.child_role=role1_.role where childroles0_.parent_role='Provider'
2026-02-07T20:56:55.571657Z	 2564 Query	select inheritedr0_.child_role as child_ro1_221_0_, inheritedr0_.parent_role as parent_r2_221_0_, role1_.role as role1_219_1_, role1_.uuid as uuid2_219_1_, role1_.description as descript3_219_1_ from role_role inheritedr0_ inner join role role1_ on inheritedr0_.parent_role=role1_.role where inheritedr0_.child_role='Provider'
2026-02-07T20:56:55.571940Z	 2564 Query	select attributes0_.person_id as person_i3_192_1_, attributes0_.person_attribute_id as person_a1_192_1_, attributes0_.person_attribute_id as person_a1_192_0_, attributes0_.uuid as uuid2_192_0_, attributes0_.person_id as person_i3_192_0_, attributes0_.person_attribute_type_id as person_a4_192_0_, attributes0_.value as value5_192_0_, attributes0_.creator as creator6_192_0_, attributes0_.date_created as date_cre7_192_0_, attributes0_.changed_by as changed_8_192_0_, attributes0_.date_changed as date_cha9_192_0_, attributes0_.voided_by as voided_10_192_0_, attributes0_.date_voided as date_vo11_192_0_, attributes0_.voided as voided12_192_0_, attributes0_.void_reason as void_re13_192_0_ from person_attribute attributes0_ where attributes0_.person_id=42
2026-02-07T20:56:55.572475Z	 2564 Query	select names0_.person_id as person_i4_195_1_, names0_.person_name_id as person_n1_195_1_, names0_.person_name_id as person_n1_195_0_, names0_.uuid as uuid2_195_0_, names0_.preferred as preferre3_195_0_, names0_.person_id as person_i4_195_0_, names0_.prefix as prefix5_195_0_, names0_.given_name as given_na6_195_0_, names0_.middle_name as middle_n7_195_0_, names0_.family_name_prefix as family_n8_195_0_, names0_.family_name as family_n9_195_0_, names0_.family_name2 as family_10_195_0_, names0_.family_name_suffix as family_11_195_0_, names0_.degree as degree12_195_0_, names0_.creator as creator20_195_0_, names0_.date_created as date_cr13_195_0_, names0_.changed_by as changed14_195_0_, names0_.date_changed as date_ch15_195_0_, names0_.voided_by as voided_16_195_0_, names0_.date_voided as date_vo17_195_0_, names0_.void_reason as void_re18_195_0_, names0_.voided as voided19_195_0_ from person_name names0_ where names0_.person_id=42 order by names0_.voided asc, names0_.preferred desc, names0_.date_created desc
2026-02-07T20:56:55.572994Z	 2564 Query	select addresses0_.person_id as person_i3_191_1_, addresses0_.person_address_id as person_a1_191_1_, addresses0_.person_address_id as person_a1_191_0_, addresses0_.uuid as uuid2_191_0_, addresses0_.person_id as person_i3_191_0_, addresses0_.address1 as address4_191_0_, addresses0_.address2 as address5_191_0_, addresses0_.city_village as city_vil6_191_0_, addresses0_.state_province as state_pr7_191_0_, addresses0_.postal_code as postal_c8_191_0_, addresses0_.country as country9_191_0_, addresses0_.latitude as latitud10_191_0_, addresses0_.longitude as longitu11_191_0_, addresses0_.county_district as county_12_191_0_, addresses0_.address3 as address13_191_0_, addresses0_.address4 as address14_191_0_, addresses0_.address6 as address15_191_0_, addresses0_.address5 as address16_191_0_, addresses0_.address7 as address17_191_0_, addresses0_.address8 as address18_191_0_, addresses0_.address9 as address19_191_0_, addresses0_.address10 as address20_191_0_, addresses0_.address11 as address21_191_0_, addresses0_.address12 as address22_191_0_, addresses0_.address13 as address23_191_0_, addresses0_.address14 as address24_191_0_, addresses0_.address15 as address25_191_0_, addresses0_.creator as creator36_191_0_, addresses0_.date_created as date_cr26_191_0_, addresses0_.voided_by as voided_27_191_0_, addresses0_.date_voided as date_vo28_191_0_, addresses0_.void_reason as void_re29_191_0_, addresses0_.voided as voided30_191_0_, addresses0_.preferred as preferr31_191_0_, addresses0_.changed_by as changed32_191_0_, addresses0_.date_changed as date_ch33_191_0_, addresses0_.start_date as start_d34_191_0_, addresses0_.end_date as end_dat35_191_0_ from person_address addresses0_ where addresses0_.person_id=42 order by addresses0_.voided asc, addresses0_.preferred desc, addresses0_.date_created desc
2026-02-07T20:56:55.573363Z	 2564 Query	rollback
2026-02-07T20:56:55.574563Z	 2564 Query	select concept0_.concept_id as concept_1_36_, concept0_.uuid as uuid2_36_, concept0_.retired as retired3_36_, concept0_.date_created as date_cre4_36_, concept0_.version as version5_36_, concept0_.date_changed as date_cha6_36_, concept0_.is_set as is_set7_36_, concept0_.retire_reason as retire_r8_36_, concept0_.date_retired as date_ret9_36_, concept0_.retired_by as retired10_36_, concept0_.datatype_id as datatyp11_36_, concept0_.class_id as class_i12_36_, concept0_.changed_by as changed13_36_, concept0_.creator as creator14_36_, concept0_1_.hi_absolute as hi_absol2_48_, concept0_1_.hi_critical as hi_criti3_48_, concept0_1_.hi_normal as hi_norma4_48_, concept0_1_.low_absolute as low_abso5_48_, concept0_1_.low_critical as low_crit6_48_, concept0_1_.low_normal as low_norm7_48_, concept0_1_.units as units8_48_, concept0_1_.allow_decimal as allow_de9_48_, concept0_1_.display_precision as display10_48_, concept0_2_.handler as handler2_41_, case when concept0_1_.concept_id is not null then 1 when concept0_2_.concept_id is not null then 2 when concept0_.concept_id is not null then 0 end as clazz_ from concept concept0_ left outer join concept_numeric concept0_1_ on concept0_.concept_id=concept0_1_.concept_id left outer join concept_complex concept0_2_ on concept0_.concept_id=concept0_2_.concept_id where concept0_.uuid='9484732b-bcaf-429e-86cb-d6cf3da34211'
2026-02-07T20:56:55.574997Z	 2564 Query	select conceptset0_.concept_set as concept_6_54_1_, conceptset0_.concept_set_id as concept_1_54_1_, conceptset0_.concept_set_id as concept_1_54_0_, conceptset0_.uuid as uuid2_54_0_, conceptset0_.sort_weight as sort_wei3_54_0_, conceptset0_.date_created as date_cre4_54_0_, conceptset0_.concept_id as concept_5_54_0_, conceptset0_.concept_set as concept_6_54_0_, conceptset0_.creator as creator7_54_0_ from concept_set conceptset0_ where conceptset0_.concept_set=900005 order by conceptset0_.sort_weight asc
2026-02-07T20:56:55.575522Z	 2564 Query	select concept0_.concept_id as concept_1_36_, concept0_.uuid as uuid2_36_, concept0_.retired as retired3_36_, concept0_.date_created as date_cre4_36_, concept0_.version as version5_36_, concept0_.date_changed as date_cha6_36_, concept0_.is_set as is_set7_36_, concept0_.retire_reason as retire_r8_36_, concept0_.date_retired as date_ret9_36_, concept0_.retired_by as retired10_36_, concept0_.datatype_id as datatyp11_36_, concept0_.class_id as class_i12_36_, concept0_.changed_by as changed13_36_, concept0_.creator as creator14_36_, concept0_1_.hi_absolute as hi_absol2_48_, concept0_1_.hi_critical as hi_criti3_48_, concept0_1_.hi_normal as hi_norma4_48_, concept0_1_.low_absolute as low_abso5_48_, concept0_1_.low_critical as low_crit6_48_, concept0_1_.low_normal as low_norm7_48_, concept0_1_.units as units8_48_, concept0_1_.allow_decimal as allow_de9_48_, concept0_1_.display_precision as display10_48_, concept0_2_.handler as handler2_41_, case when concept0_1_.concept_id is not null then 1 when concept0_2_.concept_id is not null then 2 when concept0_.concept_id is not null then 0 end as clazz_ from concept concept0_ left outer join concept_numeric concept0_1_ on concept0_.concept_id=concept0_1_.concept_id left outer join concept_complex concept0_2_ on concept0_.concept_id=concept0_2_.concept_id where concept0_.uuid='2260a79e-f391-40f7-9eba-2e0e67028392'
2026-02-07T20:56:55.575883Z	 2564 Query	select conceptset0_.concept_set as concept_6_54_1_, conceptset0_.concept_set_id as concept_1_54_1_, conceptset0_.concept_set_id as concept_1_54_0_, conceptset0_.uuid as uuid2_54_0_, conceptset0_.sort_weight as sort_wei3_54_0_, conceptset0_.date_created as date_cre4_54_0_, conceptset0_.concept_id as concept_5_54_0_, conceptset0_.concept_set as concept_6_54_0_, conceptset0_.creator as creator7_54_0_ from concept_set conceptset0_ where conceptset0_.concept_set in (900001, 167409, 167408, 167407) order by conceptset0_.sort_weight asc
